ID,vPTS,vPGI,vPGM,vG6PDH,vPFK,vTA,vTKA,vTKB,vMURSyNTH,vALDO,vGAPDH,vTIS,vTRPSYNTH,vG3PDH,vPGK,vsersynth,vrpGluMu,vENO,vPK,vpepCxylase,vSynth1,vSynth2,vDAHPS,vPDH,vMethSynth,vPGDH,vR5PI,vRu5P,vPPK,vG1PAT,vG6P,vf6P,vfdP,vGAP,vDHAP,vPGP,vPG3,vpg2,vPEP,vRibu5p,vRIB5P,vXYL5P,vSED7P,vpyr,vPG,vE4P,vGLP,vEXTER
15,0.200496457324288,0.187323798631139,5.25E-05,0.013032786425095,0.19431605490133,0.003548140834744,0.003560917391102,0.003495044935306,1.80E-05,0.194314258130841,0.400028016053749,0.194277236259557,0.00792953862009,3.55E-05,0.400027969781293,0.00070895591396,0.399306581555241,0.399304245431156,0.10449503364729,0.004896115236205,0.089348604979451,0.27574130464404,5.24E-05,0.037192281694737,4.54E-05,0.013023988686204,0.00596493300427,0.007057743076989,0.002398772474968,3.58E-05,8.73E-05,1.50E-05,1.80E-06,8.38E-07,1.54E-06,4.63E-08,1.24E-05,2.34E-06,1.56E-05,1.32E-06,5.24E-06,1.78E-06,1.28E-05,3.29E-05,8.80E-06,7.08E-07,1.67E-05,0.200496457324289
17,0.200504624973845,-0.355158865706261,0.010454119402835,0.545182166679349,0.003367722058072,0.179671749677071,0.179694566398113,0.179670938405084,0.000405273211843,0.00336771277953,0.249871394147454,0.003284658787717,0.063525430407865,8.29E-05,0.249871374979747,0.022269696056558,0.22759679946625,0.227595882803106,0.025902358390459,0.000575584259353,0.000606596456494,0.291702395479822,5.74E-07,2.03E-08,0.001770336209859,0.545152251293007,0.185758541293429,0.359381673304023,0.006063507365842,0.010448992157182,2.72E-05,5.55E-06,9.28E-09,1.63E-07,1.20E-07,1.92E-08,4.88E-06,9.17E-07,6.14E-06,1.21E-05,4.65E-07,1.61E-05,2.28E-05,3.34E-07,2.99E-05,2.37E-07,5.13E-06,0.200504624973845
18,0.196250506237147,0.151882692924726,0.000954929655547,0.043326900816277,0.13937010070656,-0.006238102492537,-0.006215256206314,-0.006240648982457,9.53E-06,0.139369167477318,0.282653117373927,0.138991513969811,0.010510328667716,0.00037692555402,0.282653107136527,0.000270903726259,0.282380981857909,0.282380762278046,0.002788226667501,0.066222082282438,0.01711610611352,0.047411736231366,2.38E-06,0.182226091145623,0.020281427509323,0.043193432523395,0.055648094065934,-0.012455160947546,0.061861579731854,0.000938532840777,8.60E-05,1.48E-05,9.33E-07,9.00E-08,7.28E-07,1.02E-08,1.22E-06,2.20E-07,1.46E-06,5.11E-07,1.76E-06,7.38E-07,2.28E-05,0.000192661704699,0.000133468292882,1.64E-07,1.64E-05,0.196250506237147
19,0.198892011942279,0.169090866000643,0.027248719233878,0.002422472124901,0.140933773733785,0.000275283670319,0.000285031095118,-0.002613668528203,0.012898668524382,0.140922161754742,0.279602654376209,0.140898693885939,0.00039230666208,1.87E-05,0.279602597948479,0.075182633394036,0.204417019122043,0.204416465553808,0.00033603192341,0.002199521074363,9.94E-05,0.026969695987997,0.002885801233325,0.173771189598468,0.00118281153996,0.002414658608324,0.004735671313444,-0.002324184809498,0.004438384256609,0.027232362847332,0.000129954582857,2.14E-05,1.16E-05,6.59E-06,4.77E-06,5.64E-08,2.95E-06,5.54E-07,3.70E-06,3.17E-06,1.23E-05,4.45E-06,9.75E-06,6.23E-05,7.81E-06,3.15E-06,1.64E-05,0.19889201194228
21,0.199083374222149,0.10315626886253,0.003455213191321,0.092400529313475,0.134443895276204,0.027214144652205,0.027225402174995,0.027201063143307,0.01155904034081,0.134437268801638,0.296072130813592,0.134067832825963,0.000356405606411,0.0003676837498,0.296072107171269,0.00209393404791,0.293971887285745,0.293970708788373,0.083327158362516,2.62E-05,0.011513418183195,0.006972161828065,1.27E-05,0.283130112380511,0.007426421392282,0.092271059299142,0.037830828798939,0.054434676257752,0.010588242015784,0.003441287244064,7.14E-05,9.50E-06,6.63E-06,1.70E-06,1.75E-06,2.36E-08,6.29E-06,1.18E-06,7.85E-06,5.75E-06,1.72E-05,8.02E-06,1.13E-05,9.11E-05,0.000129470014333,3.67E-07,1.39E-05,0.199083374222149
22,0.200409804266482,0.198048690986373,0.000150067121995,0.002144541863813,0.1945897359542,-0.001560652771317,-0.001559985206849,-0.001560822444214,0.000163059849615,0.194589667171753,0.387130620103747,0.192874126080139,0.001227384681425,0.00171502131838,0.387130587571831,0.037249061606169,0.3498728653591,0.349871249958442,0.108185554876647,0.041248296840327,1.80E-05,0.03069826109786,1.02E-07,0.279134983592204,8.65E-05,0.002144525178426,0.005264960262944,-0.003120517529716,0.006824695055025,0.000137599773897,6.65E-05,1.14E-05,6.88E-08,4.03E-07,5.20E-07,3.25E-08,8.66E-06,1.62E-06,9.54E-06,8.28E-08,2.50E-07,2.90E-07,6.68E-07,7.60E-05,1.67E-08,6.75E-08,1.25E-05,0.200409804266482
25,0.002418210375222,-7.32E-06,3.16E-07,0.002425184535618,3.16E-06,5.76E-06,0.000356689788118,5.76E-06,5.18E-07,3.16E-06,0.002422717698599,3.16E-06,0.002059717147762,0,0.002422717696581,7.34E-07,0.00242198318184,0.002421983102275,1.11E-06,7.73E-09,2.65E-06,0.101628049498629,0,0.000157712475401,0.097322478140525,0.002424809520215,0.002061964103638,0.000362681282435,0.001704772497895,3.10E-07,2.89E-08,4.99E-09,0,0,0,0,0,0,0,1.66E-07,5.02E-07,2.32E-07,0.000350931695425,1.58E-05,3.75E-07,0,5.66E-09,0.002418210375222
27,0.200492045031932,0.193218858983313,0.000180717530059,0.007048767778915,0.19706583144354,0.001957534217139,0.001960277198483,0.001944087166041,2.36E-05,0.197065672127389,0.396928814507332,0.196741435835854,0.001175365465324,0.000323803545767,0.396928632363446,0.041513696850406,0.3553699411547,0.355361505511405,0.086359814068571,0.05503350592387,0.013406137732213,0.116018333245858,1.33E-05,0.172160875501691,0.000208346348936,0.007047236844594,0.003139110973623,0.003906578262887,0.001178303800041,0.000172163241215,4.37E-05,7.45E-06,1.59E-07,4.89E-07,4.33E-07,1.82E-07,4.50E-05,8.44E-06,5.67E-05,1.57E-06,5.30E-07,2.19E-06,2.74E-06,5.64E-05,1.53E-06,1.89E-07,8.55E-06,0.200492045031932
28,0.200503044149137,0.053115936984701,0.002059289830722,0.145268201326641,0.135073364255032,0.041623807136936,0.041629835202884,0.040495357159073,7.57E-05,0.135065433185842,0.30994696778017,0.133711618672522,0.000674731051437,0.001349010478236,0.309946948558807,0.000490923238138,0.309451551996136,0.309450711789829,0.073390194024998,0.013073617199529,0.021353528127429,0.132366083878699,0.001124775701285,0.142706047679037,0.000545541446205,0.145247563843016,0.063109894242483,0.082127290972656,0.021438860683333,0.00204799691402,5.96E-05,1.03E-05,7.93E-06,6.20E-06,4.80E-06,1.92E-08,4.47E-06,8.40E-07,5.55E-06,1.04E-05,4.12E-05,2.10E-06,6.03E-06,4.14E-05,2.06E-05,3.67E-06,1.13E-05,0.200503044149137
29,0.200388532303758,0.169684291393857,0.000441665439562,0.030175909738928,0.176370009359381,0.007382961631994,0.007399120483986,0.007380922606045,0.004031610217182,0.176368963818397,0.369559911560439,0.176225309685326,0.009568812451957,0.000143444186911,0.369559899830024,0.002135363521265,0.367421748606612,0.36742123016284,0.001139473120068,0.164036618535045,0.001851553647124,0.004743646520717,1.76E-06,0.207456790827983,0.001169623987517,0.030173933417483,0.015391040310144,0.014781469363406,0.00798908849868,0.000424690353712,8.67E-05,1.49E-05,1.05E-06,2.56E-07,2.10E-07,1.17E-08,2.79E-06,5.18E-07,3.29E-06,1.42E-06,2.83E-06,1.43E-06,1.62E-05,6.60E-05,1.98E-06,2.80E-07,1.70E-05,0.200388532303758
30,0.199681596566392,0.104973762842838,0.000504159363722,0.094068904252804,0.132212113879268,0.037011970782808,0.037036937731681,0.006821074212026,0.008285735748281,0.132203238590476,0.272144771543328,0.13046613329227,0.002636052623139,0.00173196416588,0.272144747510777,0.0030756554853,0.269063792289101,0.269062802773557,0.022907328177714,0.003081712595835,0.013196568876243,0.102958634117158,0.030189025834498,0.122485298613304,0.000259963124692,0.094007577752851,0.050133010448493,0.043866329044041,0.013078962646924,0.000477763939729,0.000134770107018,2.32E-05,8.88E-06,6.69E-06,5.14E-06,2.40E-08,5.30E-06,9.90E-07,6.57E-06,8.24E-06,1.71E-05,8.32E-06,2.50E-05,4.10E-05,6.13E-05,1.87E-06,2.64E-05,0.199681596566392
31,0.200498250903905,0.188130696594128,0.000480558752406,0.011775470271595,0.187837571421032,0.002373200782886,0.002397412710384,0.001561123882559,0.002104306075519,0.187836493455909,0.376578639147928,0.183510716105135,0.003646837233853,0.004321406437492,0.376578549030773,2.05E-05,0.376535306221839,0.376531066569058,0.050306139661484,0.101899712063763,0.022986991625556,0.27736328931228,0.000811464064666,0.000494270271843,0.023425035471042,0.011772376015102,0.007809808824281,0.003960848282836,0.005405526072418,0.00045870681035,0.000111525285773,1.88E-05,1.08E-06,7.43E-07,4.37E-06,9.01E-08,2.28E-05,4.24E-06,2.85E-05,1.73E-06,6.86E-06,2.31E-06,2.42E-05,1.87E-05,3.09E-06,6.13E-07,2.19E-05,0.200498250903905
32,0.200293169609642,0.179216930542036,0.006189411936068,0.014850164546146,0.180088649010526,0.011357709732019,0.011359448950349,-0.009986679421699,0.000246497952232,0.180074082297131,0.349226686932335,0.177506968493393,0.001635497076709,0.002556723148746,0.349226562455116,0.002595148541334,0.346599212435893,0.346593177619478,0.04043986556339,0.0247891688518,0.059687402834925,0.145802080040966,0.021342975054269,0.105760977314381,0.009329929117503,0.014848799461022,0.013472276879919,0.001374954043527,0.002106746687067,0.006182232734589,3.67E-05,6.32E-06,1.46E-05,4.92E-06,1.04E-05,1.24E-07,3.22E-05,6.03E-06,4.06E-05,1.57E-06,6.08E-06,2.18E-06,1.74E-06,0.000135404011897,1.37E-06,1.41E-06,7.18E-06,0.200293169609642
33,0.133632034146427,0.080071826978389,0.002464398558915,0.051025839384085,0.102472519638283,0.023249174507695,0.023252664386548,0.003607434575018,0.002221936813004,0.102426190787567,0.208443766129378,0.102202177544752,0.000220179554445,0.000212293624968,0.208443753130733,0.002808127602941,0.205632150755755,0.205631498499575,0.002168104518897,0.044402843046956,0.005787042512143,0.008155476815136,0.019637098259545,0.127974243870683,0.00034238112193,0.051016999994195,0.024150000138521,0.026864201748125,0.000885397404589,0.002457362588756,7.00E-05,1.20E-05,4.63E-05,1.57E-05,1.17E-05,1.30E-08,3.47E-06,6.52E-07,4.38E-06,2.96E-06,1.18E-05,4.08E-06,3.49E-06,0.000232978655879,8.84E-06,4.64E-06,7.04E-06,0.133632034146427
36,0.19616506335312,0.143282304343235,0.002461847644804,0.050308435181725,0.168788834084392,0.020722915900041,0.020732010593398,0.006261236329199,0.000729119578277,0.168784618105428,0.34181123786268,0.166342173439693,0.000418262242307,0.002439286905372,0.34181114017599,0.063209652435517,0.278575162727662,0.278570254382085,0.018489845575298,0.04631736265065,0.003105347526499,0.006834905265713,0.014459733375985,0.257946071248642,0.04979019651118,0.050293508669292,0.023292868693797,0.026997496965453,0.002553349993882,0.002440761878303,0.000112476183386,1.94E-05,4.22E-06,4.15E-06,3.16E-06,9.77E-08,2.63E-05,4.91E-06,3.29E-05,3.15E-06,7.51E-06,4.24E-06,9.09E-06,8.24E-05,1.49E-05,1.95E-06,2.11E-05,0.19616506335312
37,0.199956658979831,0.157147136083864,0.040304550789135,0.002444395961211,0.144651709078968,0.000860890104511,0.000864105134932,-0.000136323322174,0.006604776882778,0.144629991288194,0.236100507262182,0.091114833039122,0.00049933847531,0.053507414876025,0.236100449587766,2.95E-05,0.236068240959913,0.23606783253033,0.022653248906732,0.010923147568356,0.00153834614841,0.068733219494057,0.000993810760706,0.157590443567287,0.003399360974141,0.002439755015655,0.001706445180864,0.000731017634238,0.000833449440415,0.040293559637184,6.06E-05,1.04E-05,2.17E-05,1.05E-05,7.74E-06,5.77E-08,2.72E-06,4.08E-07,2.62E-06,2.30E-06,8.89E-06,3.22E-06,3.22E-06,0.000184944274671,4.64E-06,3.40E-06,1.10E-05,0.199956658979831
39,0.200500918816109,0.160079602413531,0.001033284272124,0.039321521907248,0.166331171995571,0.004203736436263,0.004206617144267,0.002688760198618,0.000315916152255,0.16631732960944,0.274061117914904,0.104850010318562,0.000210868545652,0.061461002025846,0.274061060573275,0.006504272742859,0.267541614324963,0.267538802860785,0.04550553680603,0.019717459592491,0.000284313845774,0.250048008626494,0.00151208809666,0.001056807984619,0.004913501980808,0.03905842440961,0.032158270264296,0.006898134793868,0.027944001295211,0.001020400705561,6.65E-05,9.09E-06,1.38E-05,8.73E-06,6.32E-06,5.73E-08,1.52E-05,2.81E-06,1.85E-05,2.03E-06,7.64E-06,2.75E-06,2.88E-06,2.60E-05,0.000263097497638,2.89E-06,1.29E-05,0.200500918816108
40,0.200371294324798,0.192845970738703,0.000809610722486,0.00659736594943,0.185267393272945,-0.003079053063185,-0.003077137444022,-0.00420895756336,0.000135095632565,0.185265476813393,0.365956408215198,0.184353183858467,0.000546889615539,0.000909292189958,0.365956222991199,0.026553117914394,0.339356893103546,0.339348273982177,0.000418227057731,0.088896781262801,0.048477526020504,0.005653466339632,0.001129693110723,0.200478910194929,0.004872936523492,0.006593751694084,0.013864470335086,-0.007270832406401,0.016941395230516,0.000786427523767,0.00011834691419,2.04E-05,1.92E-06,2.10E-06,3.00E-06,1.85E-07,4.62E-05,8.62E-06,5.48E-05,1.14E-07,2.12E-07,1.53E-05,1.92E-06,7.70E-05,3.61E-06,2.11E-07,2.32E-05,0.200371294324798
41,0.20022188087796,0.111784894370026,0.00126906523573,0.087129428905321,0.162590549486915,0.031013358602025,0.031016249977582,0.022349680034501,0.001275376982905,0.162588243305143,0.365136166647374,0.162227914258633,0.017969906899582,0.000356665715882,0.365136140976464,0.076582152308577,0.288547080721739,0.288545782767793,0.068732674936899,0.009383758662722,0.001536037535492,0.023867148009993,0.008662719996402,0.263483110318612,0.000618771728313,0.087122569822177,0.033753421568333,0.053367884649158,0.002732011174133,0.001261661678709,3.85E-05,6.63E-06,2.31E-06,2.47E-06,3.66E-06,2.57E-08,6.91E-06,1.30E-06,8.71E-06,1.35E-06,5.15E-06,1.88E-06,2.89E-06,0.00019297611415,6.86E-06,9.59E-07,7.40E-06,0.20022188087796
42,0.200499441548753,0.187678857750309,0.000921422235002,0.011841619174291,0.162890627270867,-0.006847749134839,-0.006845851008738,-0.007963482969947,0.004984243618013,0.162840195944215,0.316555418871242,0.160081211476711,0.001611107413356,0.002746112824597,0.316555388508577,0.005527263723736,0.311020379722902,0.311018935175876,0.073699644926847,0.03464293335198,0.001056064168131,0.257996568398383,0.001112057785116,0.017980418909475,0.000187546150054,0.011750168584641,0.026554153205382,-0.014805778868777,0.033393308707956,0.000910456463325,5.75E-05,8.51E-06,5.04E-05,1.55E-05,1.29E-05,3.04E-08,7.75E-06,1.44E-06,8.79E-06,1.80E-06,6.69E-06,3.55E-06,1.90E-06,2.08E-05,9.15E-05,3.68E-06,1.10E-05,0.200499441548753
44,0.200481212199758,-0.06096408927199,0.000314131478041,0.261065102172892,0.083752261638663,0.073484871483612,0.073498708804378,0.071799531129741,0.000278284638437,0.083749731429376,0.239724684607031,0.083592941057851,0.000572283958297,0.000154152945158,0.23972464599984,0.027702437931698,0.212012150512661,0.212010280357026,0.003571002083582,0.004681236563491,0.00158596536689,0.205175444504736,0.001683260366429,0.000630860130576,0.001190424461341,0.261034022249162,0.11571872749084,0.145300846535031,0.042180510023292,0.000301405604667,6.61E-05,1.15E-05,2.53E-06,3.64E-06,2.64E-06,3.86E-08,1.01E-05,1.87E-06,7.60E-06,1.45E-05,3.95E-05,2.60E-06,1.38E-05,8.62E-06,3.11E-05,2.08E-06,1.27E-05,0.200481212199758
45,0.200419011976252,-0.035829376129608,0.00080556629478,0.235334169641953,0.118591821683017,0.077341753172205,0.077357434490531,0.077284468449769,9.31E-05,0.118591036703151,0.317121916979807,0.118483766547173,0.002748086819392,0.000104618322961,0.317121861714807,0.002965777103009,0.314144087004467,0.314141836421068,0.056081671585402,0.043337015664803,0.014232684504871,0.262165899390702,5.64E-05,9.40E-09,0.002917943824795,0.234886853361361,0.080231755734398,0.154649445725602,0.002867123223742,0.000784885921751,0.000108652169131,1.88E-05,7.85E-07,1.12E-06,2.65E-06,5.53E-08,1.20E-05,2.25E-06,1.51E-05,5.65E-06,7.20E-06,7.54E-06,1.57E-05,8.05E-07,0.000447316280592,8.96E-07,2.07E-05,0.200419011976252
47,0.050747695794708,-0.091422789795265,0.000101479822299,0.142064786737605,3.58E-05,0.045794220872335,0.045797192592806,0.045794047015954,6.45E-05,3.52E-05,0.050868199000142,-0.001297764217041,0.006335767163038,0.001331497439384,0.050868197428167,0.000104817089675,0.050762957534639,0.050762879130945,1.35E-05,6.10E-07,1.03E-06,0.039336599770798,0,0.031695074995276,0.01398099947787,0.142063549441659,0.050468761652168,0.091594870845692,0.004660908231239,0.000100658818563,4.22E-06,7.28E-07,6.99E-07,1.97E-06,1.42E-06,1.57E-09,4.23E-07,7.84E-08,2.43E-09,2.22E-06,8.88E-06,3.10E-06,2.97E-06,4.63E-05,1.24E-06,1.74E-07,8.21E-07,0.050747695794708
50,0.200496751126813,0.196571258034397,0.000370364930174,0.003532359743831,0.196669696448233,0.000125381599559,0.000127628989785,9.58E-05,5.94E-05,0.196669414718382,0.42902577189935,0.196635086344987,0.035624437627817,3.34E-05,0.429025648732801,0.005134345873455,0.42386256793988,0.423857451255742,0.188155235859863,0.010099789858836,0.025042859785328,0.135369176824879,2.88E-05,0.289185590659356,0.000420245758207,0.003531693407859,0.003306680804682,0.000224357245673,0.003176527745823,0.000365933658069,2.28E-05,3.93E-06,2.82E-07,1.23E-06,9.17E-07,1.23E-07,2.87E-05,5.12E-06,3.40E-05,6.55E-07,2.52E-06,9.17E-07,2.25E-06,0.000141902888464,6.66E-07,7.35E-07,4.43E-06,0.200496751126813
52,0.166633594555092,0.144777623819029,0.000342028635459,0.02147991497554,0.094731773879419,-0.021316557389356,-0.021314094977387,-0.021316823951228,0.003703301805212,0.094731643166017,0.16948725808414,0.094485921750663,0.001584541116606,0.000245365770382,0.169487252415024,0.002845583200467,0.16664078066746,0.166640777742989,3.83E-06,1.79E-06,1.56E-06,0.234308457845646,0,0.000551150738638,0.066648881448901,0.021477096794897,0.064107582423965,-0.042630664701455,0.085421391739542,0.000335453812417,3.40E-05,5.86E-06,1.31E-07,4.86E-07,3.56E-07,5.67E-09,8.89E-07,2.92E-09,0,1.79E-07,2.86E-07,2.54E-07,2.46E-06,1.12E-05,2.82E-06,2.67E-07,6.57E-06,0.166633594555092
53,0.19942470852867,-0.163354048188416,0.017289320839378,0.345230814257697,0.062767346819231,0.117733054016218,0.117763907308696,0.109379941388022,0.00047349201197,0.062757819059255,0.229289748342514,0.055161011947631,0.001967065136167,0.007591521223714,0.229288840485725,0.002220159059281,0.226824762781661,0.226779458906432,0.00500615066674,0.009437501832979,0.004263291817669,0.009525745886248,0.008349169953027,0.197972087103611,0.001229179716773,0.34519697792572,0.11803772310348,0.227152328006924,0.000250205420236,0.017268140691381,0.000258621619833,4.46E-05,9.53E-06,6.94E-06,5.29E-06,9.08E-07,0.000243918644785,4.53E-05,0.000298636107347,6.96E-06,2.36E-05,8.45E-06,3.09E-05,0.000129271058491,3.38E-05,3.94E-06,2.12E-05,0.19942470852867
